Date,Open,High,Low,Close,Adj Close,Volume
2015-09-02,5.537499904632568,5.554999828338623,5.445000171661377,5.552499771118164,5.400104999542236,34404400
2015-09-03,5.635000228881836,5.662499904632568,5.557499885559082,5.567500114440918,5.414693355560303,26255600
2015-09-04,5.472499847412109,5.559999942779541,5.434999942779541,5.4375,5.288261413574219,28797200
2015-09-08,5.570000171661377,5.692500114440918,5.547500133514404,5.670000076293945,5.514379501342773,23844800
2015-09-09,5.6875,5.735000133514404,5.545000076293945,5.557499885559082,5.404966831207275,28939200
2015-09-10,5.525000095367432,5.715000152587891,5.5,5.644999980926514,5.490065574645996,35707600
2015-09-11,5.582499980926514,5.699999809265137,5.559999942779541,5.662499904632568,5.507084369659424,30158400
2015-09-14,5.690000057220459,5.707499980926514,5.642499923706055,5.672500133514404,5.516810417175293,19246000
2015-09-15,5.675000190734863,5.764999866485596,5.65749979019165,5.735000133514404,5.5775957107543945,32797600
2015-09-16,5.724999904632568,5.807499885559082,5.682499885559082,5.775000095367432,5.616497039794922,17350800
2015-09-17,5.875,5.927499771118164,5.815000057220459,5.827499866485596,5.667557239532471,26871200
2015-09-18,5.747499942779541,5.872499942779541,5.712500095367432,5.822500228881836,5.662693023681641,32641200
2015-09-21,5.829999923706055,5.894999980926514,5.800000190734863,5.882500171661377,5.721048831939697,28184000
2015-09-22,5.755000114440918,5.795000076293945,5.692500114440918,5.722499847412109,5.565439224243164,22835600
2015-09-23,5.727499961853027,5.784999847412109,5.704999923706055,5.75,5.592184066772461,16163200
2015-09-24,5.715000152587891,5.920000076293945,5.625,5.860000133514404,5.6991658210754395,38244000
2015-09-25,5.932499885559082,6.017499923706055,5.84499979019165,5.902500152587891,5.740499496459961,36969200
2015-09-28,5.902500152587891,5.940000057220459,5.787499904632568,5.824999809265137,5.665124893188477,39558400
2015-09-29,5.887499809265137,5.9375,5.804999828338623,5.927499771118164,5.764811992645264,38073600
2015-09-30,5.982500076293945,6.170000076293945,5.947500228881836,6.162499904632568,5.993361949920654,55638000
2015-10-01,6.162499904632568,6.179999828338623,5.867499828338623,6.042500019073486,5.876655101776123,48929600
2015-10-02,6.010000228881836,6.199999809265137,5.947500228881836,6.199999809265137,6.0298333168029785,38614400
2015-10-05,6.239999771118164,6.432499885559082,6.207499980926514,6.355000019073486,6.18057918548584,48202400
2015-10-06,6.287499904632568,6.465000152587891,6.262499809265137,6.4375,6.2608160972595215,45321600
2015-10-07,6.452499866485596,6.570000171661377,6.347499847412109,6.505000114440918,6.326462268829346,31015200
2015-10-08,6.477499961853027,6.559999942779541,6.367499828338623,6.542500019073486,6.362933158874512,46006800
2015-10-09,6.507500171661377,6.570000171661377,6.394999980926514,6.517499923706055,6.338619232177734,42324800
2015-10-12,6.525000095367432,6.625,6.477499961853027,6.587500095367432,6.406697750091553,22758800
2015-10-13,6.534999847412109,6.639999866485596,6.512499809265137,6.599999904632568,6.418854713439941,29844400
2015-10-14,6.607500076293945,6.947500228881836,6.599999904632568,6.840000152587891,6.6522674560546875,61214800
2015-10-15,6.852499961853027,6.997499942779541,6.78249979019165,6.857500076293945,6.66928768157959,52604800
2015-10-16,6.880000114440918,7.03000020980835,6.862500190734863,6.965000152587891,6.773838520050049,44839600
2015-10-19,6.987500190734863,7.019999980926514,6.872499942779541,6.952499866485596,6.761679172515869,29471200
2015-10-20,6.922500133514404,6.974999904632568,6.869999885559082,6.942500114440918,6.751953125,26482400
2015-10-21,6.985000133514404,7.027500152587891,6.840000152587891,6.852499961853027,6.664424419403076,38628000
2015-10-22,6.932499885559082,7.122499942779541,6.922500133514404,7.099999904632568,6.9051313400268555,30688400
2015-10-23,7.162499904632568,7.195000171661377,7.054999828338623,7.147500038146973,6.951328277587891,38177600
2015-10-26,7.152500152587891,7.170000076293945,7.050000190734863,7.114999771118164,6.919719696044922,24743600
2015-10-27,7.079999923706055,7.15500020980835,7.074999809265137,7.110000133514404,6.914857387542725,20826800
2015-10-28,7.15500020980835,7.167500019073486,7.050000190734863,7.167500019073486,6.970778942108154,21703600
2015-10-29,7.052499771118164,7.125,6.90749979019165,6.920000076293945,6.730072975158691,32716800
2015-10-30,6.994999885559082,7.142499923706055,6.942500114440918,7.09250020980835,6.8978376388549805,30116000
2015-11-02,7.114999771118164,7.182499885559082,7.072500228881836,7.175000190734863,6.9780731201171875,19008800
2015-11-03,7.132500171661377,7.172500133514404,7.045000076293945,7.125,6.929446220397949,37676800
2015-11-04,7.105000019073486,7.15749979019165,6.974999904632568,7.007500171661377,6.8151702880859375,44226400
2015-11-05,7.042500019073486,7.0625,6.90749979019165,6.927499771118164,6.73736572265625,47880000
2015-11-06,7.612500190734863,7.985000133514404,7.454999923706055,7.887499809265137,7.671016693115234,117227200
2015-11-09,7.809999942779541,7.875,7.742499828338623,7.852499961853027,7.636978626251221,49256800
2015-11-10,7.75,7.792500019073486,7.537499904632568,7.702499866485596,7.491094589233398,55226000
2015-11-11,7.707499980926514,7.762499809265137,7.599999904632568,7.627500057220459,7.418152809143066,61989600
2015-11-12,7.610000133514404,7.679999828338623,7.567500114440918,7.599999904632568,7.391408443450928,29108000
2015-11-13,7.607500076293945,7.639999866485596,7.412499904632568,7.449999809265137,7.245524883270264,29294000
2015-11-16,7.547500133514404,7.605000019073486,7.487500190734863,7.599999904632568,7.391408443450928,34428000
2015-11-17,7.619999885559082,7.664999961853027,7.567500114440918,7.599999904632568,7.391408443450928,25704800
2015-11-18,7.602499961853027,7.767499923706055,7.519999980926514,7.757500171661377,7.573235034942627,35021600
2015-11-19,7.784999847412109,7.857500076293945,7.722499847412109,7.78000020980835,7.595201015472412,25407200
2015-11-20,7.837500095367432,7.892499923706055,7.789999961853027,7.847499847412109,7.661097526550293,23974400
2015-11-23,7.912499904632568,7.912499904632568,7.702499866485596,7.730000019073486,7.546388149261475,24255200
2015-11-24,7.730000019073486,7.860000133514404,7.695000171661377,7.792500019073486,7.60740327835083,19542800
2015-11-25,7.777500152587891,7.869999885559082,7.755000114440918,7.78249979019165,7.597640037536621,13830000
2015-11-27,7.797500133514404,7.872499942779541,7.757500171661377,7.847499847412109,7.661097526550293,8699600
2015-11-30,7.855000019073486,7.965000152587891,7.847499847412109,7.929999828338623,7.741635799407959,32724400
2015-12-01,8.0,8.194999694824219,7.992499828338623,8.1875,7.993021488189697,40949600
2015-12-02,8.199999809265137,8.28499984741211,8.107500076293945,8.125,7.932004451751709,29424000
2015-12-03,8.1899995803833,8.274999618530273,8.067500114440918,8.107500076293945,7.914917469024658,24665600
2015-12-04,8.107500076293945,8.452500343322754,8.107500076293945,8.4375,8.237083435058594,45875600
2015-12-07,8.4350004196167,8.4350004196167,8.2524995803833,8.27750015258789,8.080883979797363,33358800
2015-12-08,8.175000190734863,8.425000190734863,8.1225004196167,8.390000343322754,8.19071102142334,31448800
2015-12-09,8.387499809265137,8.4375,8.092499732971191,8.177499771118164,7.983260631561279,37267600
2015-12-10,8.202500343322754,8.289999961853027,8.175000190734863,8.244999885559082,8.049155235290527,23659600
2015-12-11,8.162500381469727,8.220000267028809,8.104999542236328,8.1225004196167,7.929565906524658,22732000
2015-12-14,8.130000114440918,8.1875,8.045000076293945,8.142499923706055,7.949089527130127,27589200
2015-12-15,8.234999656677246,8.300000190734863,8.1899995803833,8.242500305175781,8.046712875366211,30729600
2015-12-16,8.260000228881836,8.319999694824219,8.1875,8.292499542236328,8.095523834228516,23635600
2015-12-17,8.305000305175781,8.390000343322754,8.162500381469727,8.167499542236328,7.973496913909912,25416000
2015-12-18,8.109999656677246,8.192500114440918,8.024999618530273,8.03499984741211,7.844143390655518,39589600
2015-12-21,8.1225004196167,8.232500076293945,8.050000190734863,8.225000381469727,8.029626846313477,28421600
2015-12-22,8.25,8.3149995803833,8.182499885559082,8.232500076293945,8.036952018737793,13001200
2015-12-23,8.244999885559082,8.297499656677246,8.229999542236328,8.265000343322754,8.068676948547363,12252400
2015-12-24,8.239999771118164,8.3125,8.227499961853027,8.292499542236328,8.095523834228516,5244800
2015-12-28,8.204999923706055,8.28499984741211,8.09000015258789,8.28499984741211,8.088203430175781,14202400
2015-12-29,8.289999961853027,8.444999694824219,8.267499923706055,8.420000076293945,8.220000267028809,20366000
2015-12-30,8.412500381469727,8.484999656677246,8.345000267028809,8.34749984741211,8.149218559265137,18034400
2015-12-31,8.335000038146973,8.3725004196167,8.239999771118164,8.239999771118164,8.04427433013916,14852800
2016-01-04,8.072500228881836,8.145000457763672,8.010000228881836,8.092499732971191,7.900275230407715,35807600
2016-01-05,8.244999885559082,8.359999656677246,8.125,8.22249984741211,8.027191162109375,49027200
2016-01-06,8.087499618530273,8.125,7.789999961853027,7.882500171661377,7.695265769958496,44934400
2016-01-07,7.684999942779541,7.737500190734863,7.46999979019165,7.570000171661377,7.390186786651611,64530400
2016-01-08,7.667500019073486,7.675000190734863,7.392499923706055,7.40749979019165,7.231547832489014,39847200
2016-01-11,7.414999961853027,7.472499847412109,7.287499904632568,7.420000076293945,7.243751525878906,40937200
2016-01-12,7.552499771118164,7.65500020980835,7.492499828338623,7.545000076293945,7.365783214569092,46935600
2016-01-13,7.602499961853027,7.652500152587891,7.307499885559082,7.315000057220459,7.1412458419799805,48167200
2016-01-14,7.164999961853027,7.25,6.954999923706055,7.167500019073486,6.997247695922852,60023600
2016-01-15,6.880000114440918,6.962500095367432,6.659999847412109,6.777500152587891,6.616511821746826,84145200
2016-01-19,6.917500019073486,7.112500190734863,6.804999828338623,6.832499980926514,6.670206069946289,45714000
2016-01-20,6.702499866485596,6.957499980926514,6.612500190734863,6.869999885559082,6.706814289093018,48118000
2016-01-21,6.945000171661377,7.057499885559082,6.802499771118164,6.949999809265137,6.784914970397949,48145600
2016-01-22,7.082499980926514,7.159999847412109,7.067500114440918,7.112500190734863,6.943556308746338,25799600
2016-01-25,7.110000133514404,7.192500114440918,7.090000152587891,7.105000019073486,6.936232089996338,27072800
2016-01-26,7.119999885559082,7.204999923706055,7.047500133514404,7.175000190734863,7.004570960998535,22794400
2016-01-27,7.164999961853027,7.1875,6.954999923706055,7.090000152587891,6.921590328216553,23170000
2016-01-28,7.147500038146973,7.172500133514404,6.875,7.012499809265137,6.845930099487305,27677600
2016-01-29,7.072500228881836,7.337500095367432,7.045000076293945,7.322500228881836,7.148566722869873,31050400
2016-02-01,7.315000057220459,7.362500190734863,7.252500057220459,7.324999809265137,7.151007175445557,28988400
2016-02-02,7.25,7.287499904632568,6.965000152587891,7.014999866485596,6.8483710289001465,34190800
2016-02-03,7.070000171661377,7.112500190734863,6.887499809265137,7.050000190734863,6.882540225982666,32677200
2016-02-04,7.059999942779541,7.212500095367432,6.982500076293945,7.052499771118164,6.884979724884033,34814000
2016-02-05,7.005000114440918,7.082499980926514,6.587500095367432,6.607500076293945,6.4505510330200195,60042800
2016-02-08,6.507500171661377,6.539999961853027,6.212500095367432,6.304999828338623,6.155234336853027,60885200
2016-02-09,6.230000019073486,6.637499809265137,6.199999809265137,6.372499942779541,6.221131801605225,42537200
